SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532733,SUN TVNET   ,A ,Q,586.00,598.40,581.20,584.70,584.70,587.00,2273,130942,77136762.00,
532734,GODAWARI POW,B ,Q,250.05,267.85,250.05,259.75,257.70,254.55,857,30460,7948188.00,
532735,RSYSTEMINT  ,B ,Q,49.75,49.75,48.90,49.40,49.25,49.45,43,1285,63386.00,
532737,EMKAY GLOB F,B ,Q,72.10,77.40,72.10,75.70,76.60,74.00,16,843,63764.00,
532738,TANTIA CONS ,T ,Q,3.57,3.57,3.23,3.44,3.45,3.40,8,367,1300.00,
532740,LOKESH MACH ,B ,Q,41.55,42.05,41.00,41.25,41.75,42.25,55,2130,87827.00,
532741,KAMDHENU    ,B ,Q,153.00,155.00,153.00,153.20,153.20,152.25,30,3820,588734.00,
532742,PAUSHAK LTD ,X ,Q,1848.00,1920.00,1848.00,1900.00,1904.00,1823.00,70,1392,2644834.00,
532744,GTN TEXTILE ,T ,Q,9.03,9.04,8.18,8.73,8.18,8.61,21,3453,31179.00,
532745,INDICAP     ,X ,Q,38.20,38.20,35.75,37.00,37.00,35.20,47,16862,617306.00,
532748,PRIME FOCUS ,B ,Q,50.35,52.00,50.35,52.00,52.00,50.90,83,33551,1726765.00,
532749,ALLCARGO    ,B ,Q,100.05,106.45,99.35,104.25,104.25,99.60,308,27160,2815930.00,
532751,EASUNREYRL  ,B ,Q,6.80,6.99,6.55,6.84,6.60,6.89,21,3950,26628.00,
532754,GMR INFRASTR,A ,Q,16.20,16.60,16.05,16.45,16.45,16.10,1169,1407564,23061709.00,
532755,TECH MAH    ,A ,Q,828.90,830.80,818.30,825.20,825.20,820.40,6574,246490,203110422.00,
532756,MAHINDCIE   ,A ,Q,224.00,231.30,223.65,229.15,228.30,223.30,978,21101,4817060.00,
532757,VOLTAMP TRAN,B ,Q,1042.40,1050.95,1015.00,1017.30,1015.10,1022.70,25,90,92300.00,
532759,ATLANTA     ,B ,Q,15.50,15.75,15.05,15.60,15.40,15.00,41,3789,58376.00,
532760,DEEP INDS   ,B ,Q,114.90,122.05,111.00,118.25,117.00,111.30,227,6859,795935.00,
532761,HOV SERVICES,B ,Q,136.55,142.25,135.95,138.65,137.00,133.45,257,15174,2118909.00,
532762,ACTION CONST,B ,Q,75.00,79.05,74.45,75.50,75.50,74.20,1096,58465,4451121.00,
532764,GEECEE      ,B ,Q,108.00,110.50,108.00,110.15,110.00,108.05,24,612,66851.00,
532765,USHER AGRO  ,T ,Q,1.93,1.93,1.93,1.93,1.93,2.03,16,36052,69580.00,
532766,RICHA IND   ,XT,Q,1.34,1.34,1.34,1.34,1.34,1.36,5,9200,12328.00,
532767,GAYATRI PROJ,B ,Q,150.45,152.60,148.15,149.30,148.15,151.00,102,2284,343998.00,
532768,FIEM INDS   ,B ,Q,470.00,470.00,421.20,437.85,438.00,440.30,20,203,88646.00,
532771,JHS SVEN    ,B ,Q,25.65,26.60,25.65,26.05,26.05,25.70,45,9227,240492.00,
532772,DCBBANK     ,A ,Q,174.05,174.70,172.00,173.05,172.75,174.60,377,35912,6217580.00,
532773,GLOBAL VECT ,B ,Q,53.70,60.05,53.70,57.55,58.00,55.35,94,5846,346269.00,
532774,INSPIRISYS  ,B ,Q,47.95,47.95,46.45,46.45,46.45,44.15,2,10,472.00,
532775,GTL INFRAST ,T ,Q,0.84,0.86,0.78,0.80,0.80,0.82,310,1723009,1415844.00,
532776,SHIVAM AUTO ,B ,Q,27.35,31.45,27.35,30.20,30.15,26.70,284,36529,1102825.00,
532777,INFO EDGE   ,A ,Q,1677.70,1715.00,1639.10,1657.50,1666.50,1693.85,1005,8031,13458914.00,
532779,TORNT POWER ,A ,Q,230.60,235.00,230.50,232.90,233.55,234.30,779,79187,18473310.00,
532780,PARSVNATH   ,B ,Q,5.48,5.73,5.36,5.64,5.73,5.37,56,20428,112905.00,
532782,SUTLEJ TEXT ,B ,Q,40.80,40.80,39.85,40.75,40.75,39.45,19,2613,105523.00,
532783,DAAWAT      ,B ,Q,34.00,34.10,33.05,33.20,33.20,33.85,543,61408,2058722.00,
532784,SOBHA       ,A ,Q,445.00,451.60,427.50,442.05,442.30,445.30,477,7047,3132298.00,
532785,RUCHIRA PAP ,B ,Q,90.00,93.00,90.00,92.60,92.90,89.60,59,4069,374973.00,
532787,ESS DEE ALUM,B ,Q,14.10,14.15,13.45,13.45,13.60,14.15,65,6189,83685.00,
532790,TANLA       ,B ,Q,34.40,35.65,33.80,35.20,35.65,34.40,49,10872,377892.00,
532794,ZEEMEDIA    ,B ,Q,15.40,15.59,14.95,15.48,15.48,14.85,1511,676937,10435854.00,
532795,SITINET     ,B ,Q,3.50,3.50,3.18,3.27,3.50,3.34,654,6175137,21055833.00,
532796,LUMAX TECH  ,B ,Q,139.00,141.00,139.00,139.30,140.70,137.90,21,2061,288930.00,
532797,AUTOIND     ,B ,Q,53.70,53.95,52.75,53.20,53.95,53.90,15,3417,182702.00,
532798,NTWK MED INV,A ,Q,33.90,34.35,33.30,33.55,33.55,33.90,507,140071,4738491.00,
532799,HUBTOWN     ,B ,Q,35.15,35.80,33.50,34.35,34.35,34.55,202,37863,1312645.00,
532800,TV18BRDCST  ,A ,Q,33.10,33.50,32.75,33.15,33.10,33.35,405,341518,11348072.00,
532801,CAMBRIDGE   ,B ,Q,44.00,46.45,42.05,42.85,42.85,42.45,10,893,39994.00,
532804,TECHNOCRAFT ,B ,Q,525.00,525.00,520.00,523.75,525.00,527.95,27,615,321712.00,
532805,REDINGTON   ,A ,Q,82.15,84.50,81.00,82.50,82.50,82.25,532,26709,2208490.00,
532806,AI CHAMPDNY ,XT,Q,13.10,13.10,13.10,13.10,13.10,13.75,3,501,6563.00,
532807,CINELINE    ,B ,Q,43.00,43.80,42.40,42.85,42.40,42.30,20,1265,54768.00,
532808,PGIL        ,B ,Q,139.70,139.70,133.35,136.00,136.00,133.70,7,133,17971.00,
532809,FSL         ,A ,Q,40.85,42.70,40.20,42.35,42.35,40.55,1380,473589,19782000.00,
532810,POWER FINAN ,A ,Q,109.90,111.55,109.90,111.00,111.00,110.20,2663,452797,50243730.00,
532811,AHLUWALIA CO,B ,Q,271.95,271.95,269.00,269.65,269.65,259.70,7,15,4049.00,
532812,TRANSWARRANT,B ,Q,4.11,4.11,4.11,4.11,4.11,3.92,1,200,822.00,
532813,C & C CONSTR,B ,Q,12.65,13.80,12.65,12.65,12.65,13.30,180,119631,1520166.00,
532814,INDIAN BANK ,A ,Q,218.60,222.30,215.00,220.55,220.55,220.45,687,78091,17178499.00,
532815,SMS PHARMACE,B ,Q,64.85,67.35,64.50,67.35,67.35,65.35,14,281,18474.00,
532817,ORIENTAL    ,B ,Q,13.00,15.30,12.00,14.10,14.15,13.00,175,41754,580699.00,
532819,MINDTREE LTD,A ,Q,837.40,910.70,837.40,901.60,903.10,898.00,1036,32717,29451493.00,
532820,ELAND       ,B ,Q,3.76,4.53,3.76,4.34,4.34,4.13,15,4159,16981.00,
532822,IDEA        ,A ,Q,31.20,31.35,30.20,30.40,30.40,31.00,2892,1266962,38908393.00,
532823,EURO CERAMIC,T ,Q,1.35,1.35,1.34,1.34,1.34,1.36,8,4127,5551.00,
532826,RAJ TELE    ,B ,Q,44.85,44.90,42.00,43.55,43.05,42.80,11,721,31147.00,
532827,PAGE INDUSTR,A ,Q,21325.00,21590.00,21013.70,21477.90,21550.00,21286.10,901,2108,44835480.00,
532828,AMD INDUS   ,B ,Q,20.85,23.15,20.85,22.20,22.20,20.25,31,2625,58614.00,
532829,LAWRESHWAR  ,X ,Q,28.80,29.90,27.00,27.10,27.00,26.25,21,2347,66641.00,
532830,ASTRAL POLY ,A ,Q,1066.20,1110.00,1061.70,1101.75,1107.00,1074.80,279,1971,2165877.00,
532832,INDBUL REAL ,A ,Q,74.25,75.95,74.05,74.75,74.75,74.40,1393,310125,23286984.00,
532834,CAMLINFINE  ,B ,Q,44.45,44.50,43.45,44.15,44.00,44.75,324,15472,678819.00,
532839,DISH TV     ,A ,Q,36.60,37.70,34.65,37.25,37.25,37.00,5417,2369554,85980614.00,
532841,SAHYA INDU  ,X ,Q,166.70,168.00,163.45,166.30,165.85,164.45,137,9662,1606706.00,
532842,SREE RAYALA ,B ,Q,138.50,142.80,138.50,142.80,142.80,141.70,18,853,120287.00,
532843,FORTIS      ,A ,Q,135.10,136.55,135.10,135.45,135.35,135.55,220,15726,2135093.00,
532845,TGBHOTELS   ,B ,Q,12.90,12.95,12.80,12.90,12.90,12.70,20,1966,25321.00,
532847,HILTON MET  ,B ,Q,15.90,17.40,15.90,16.45,17.25,15.40,14,861,13898.00,
532848,DELTA CORP  ,A ,Q,229.00,235.00,228.95,231.70,231.70,230.10,1280,96609,22453841.00,
532850,MIC ELECTRON,T ,Q,0.89,0.89,0.89,0.89,0.89,0.85,9,13223,11768.00,
532851,INSECTCID   ,B ,Q,625.05,632.85,613.00,616.75,615.00,625.85,88,921,573825.00,
532852,MCD HOLDING ,B ,Q,22.00,22.00,21.65,21.65,21.65,22.00,3,500,10837.00,
532853,ASAHI SONG  ,B ,Q,146.00,158.70,146.00,155.10,155.00,142.85,23,762,117989.00,
532854,NITIN FIRE  ,B ,Q,1.35,1.36,1.29,1.36,1.36,1.30,21,60266,80875.00,
532856,TIME TECHNO ,A ,Q,88.70,89.40,87.50,88.40,89.20,86.90,234,23312,2062180.00,
532859,HGSL        ,B ,Q,618.00,638.00,607.15,620.10,615.50,602.70,247,3160,1979055.00,
532864,NELCAST     ,B ,Q,64.00,64.95,63.05,64.90,64.90,63.25,44,4131,265482.00,
532865,MEGHMANI    ,A ,Q,50.30,53.30,50.20,51.55,51.55,50.20,2272,315502,16304324.00,
532867,V2RETAIL    ,B ,Q,259.90,272.60,252.00,257.15,260.95,260.50,424,11847,3116962.00,
532868,DLF LIMITED ,A ,Q,164.00,170.50,164.00,169.30,169.30,165.70,2013,282221,47424243.00,
532869,TARMAT      ,B ,Q,36.00,36.00,35.00,35.30,35.10,35.10,7,600,21285.00,
532870,ANKIT METAL ,T ,Q,0.50,0.50,0.50,0.50,0.50,0.50,11,7367,3683.00,
532871,CELESTIAL   ,B ,Q,4.69,4.76,4.65,4.76,4.76,4.54,13,38892,183564.00,
532872,SUNPHA ADV  ,A ,Q,165.00,173.05,163.35,167.80,167.80,164.75,2304,114411,19411280.00,
532873,HOUSING DEV ,A ,Q,22.85,24.20,22.80,23.85,23.85,22.55,1706,835071,19506562.00,
532874,SURYACHAKRA ,Z ,Q,0.20,0.22,0.20,0.21,0.22,0.21,22,18863,4134.00,
532878,ALPA LAB    ,B ,Q,23.65,24.75,22.95,23.95,23.50,23.30,64,13975,328163.00,
532879,SIR SHADI LA,XT,Q,28.45,28.50,27.15,27.35,28.50,27.15,7,720,20427.00,
532880,OMAXE LTD   ,A ,Q,209.00,209.50,207.30,207.45,207.35,208.20,1024,151286,31441586.00,
532884,REFEX       ,B ,Q,27.00,27.00,26.20,27.00,27.00,25.75,58,9628,259796.00,
532885,CENTRAL BK  ,A ,Q,31.65,31.95,30.95,31.65,31.65,31.75,255,44561,1401769.00,
532886,SEL MANUF   ,T ,Q,1.03,1.13,1.03,1.13,1.13,1.08,13,15455,17176.00,
532888,ASIAN GRANIT,B ,Q,177.60,177.60,170.15,172.20,172.35,169.00,426,16223,2788450.00,
532889,K.P.R. MILL ,A ,Q,533.00,540.00,532.05,539.70,540.00,530.05,15,161,86139.00,
532890,TAKE SOLUT  ,B ,Q,100.30,117.05,99.60,114.40,114.40,99.00,2528,143111,15969456.00,XD
532891,PURAVANKARA ,B ,Q,73.95,74.45,72.70,74.00,74.00,72.30,171,17895,1315745.00,
532892,MOTILALOFS  ,A ,Q,607.35,625.00,605.05,612.30,612.30,619.75,415,3190,1970983.00,
532893,VTM LTD     ,X ,Q,26.00,26.00,25.05,25.95,26.00,25.45,20,3169,82056.00,
532894,IWIND ENERGY,B ,Q,5.21,5.44,5.16,5.31,5.16,5.19,14,6700,35355.00,
532895,NAGREKA CAP ,B ,Q,14.69,14.69,13.15,14.10,14.10,13.60,5,46,642.00,
532896,MAGNUM VENT ,B ,Q,5.87,5.87,4.77,5.16,5.16,5.07,17,2839,14223.00,
532898,POWER GRID  ,A ,Q,181.00,182.60,180.55,181.90,181.90,181.75,1341,92521,16818005.00,
532899,KAVERI SEED ,A ,Q,419.70,424.25,399.85,404.35,401.15,416.65,10434,498840,205225528.00,
532900,PAISALO     ,B ,Q,305.00,305.00,303.00,303.00,303.00,304.95,3,8,2427.00,
532902,CONSOL CONST,B ,Q,1.89,1.90,1.81,1.83,1.83,1.90,10,8671,16033.00,
532904,SUPREME INFR,B ,Q,20.90,21.75,19.75,21.00,21.75,20.75,44,22936,472815.00,
532906,MAANALU     ,B ,Q,81.20,83.00,81.15,82.80,83.00,81.30,5,122,9995.00,
532907,ILFSENGG    ,T ,Q,9.76,9.76,9.76,9.76,9.76,10.27,27,3864,37712.00,
532908,SHARON BIO  ,Z ,Q,3.23,3.46,3.23,3.31,3.39,3.39,49,21305,71182.00,
532914,ARCOTECH LTD,B ,Q,4.71,4.71,4.71,4.71,4.71,4.49,8,2927,13786.00,
532915,RELIGARE ENT,B ,Q,20.10,20.10,19.20,19.40,19.30,19.25,142,18260,358215.00,
532916,BARAK VALL  ,T ,Q,15.00,15.25,15.00,15.25,15.25,15.70,3,1001,15015.00,
532918,RATHI BARS  ,X ,Q,13.85,15.75,12.21,14.44,14.35,13.85,68,16329,240525.00,
532920,EMPEE DIST  ,B ,Q,8.15,8.17,7.45,8.10,8.10,7.79,19,3577,28935.00,
532921,ADANI PORTS ,A ,Q,355.50,358.60,352.40,354.10,352.70,355.70,964,417093,148689759.00,
532922,EDELWEISS   ,A ,Q,150.25,151.00,145.35,146.25,146.80,151.30,2700,126138,18581444.00,
532923,REN JEWELERY,B ,Q,294.00,298.00,294.00,298.00,298.00,291.00,4,526,154648.00,
532924,KOLTEPATIL  ,B ,Q,245.00,246.60,240.20,243.80,243.80,239.25,164,6455,1576697.00,
532925,KAUSHAL INFR,B ,Q,0.90,0.90,0.90,0.90,0.90,0.94,1,10,9.00,
532926,JYOTHY LAB  ,A ,Q,178.00,182.20,178.00,180.15,179.30,180.30,266,6295,1131015.00,
532927,ECLERX      ,A ,Q,976.15,997.00,976.15,995.80,992.00,981.15,39,180,178491.00,
532928,TRIL        ,B ,Q,10.30,10.88,10.30,10.80,10.88,10.43,41,5609,59076.00,
532929,BRIGADE     ,B ,Q,197.95,200.75,196.85,198.40,198.65,196.40,86,2718,539256.00,
532930,BGR ENERGY  ,B ,Q,49.80,50.50,49.20,49.95,50.00,49.00,61,5041,251699.00,
532931,BURNPUR     ,B ,Q,2.65,2.79,2.62,2.79,2.79,2.75,66,58963,162365.00,
532932,MANAKSIA LTD,B ,Q,37.00,37.00,35.30,35.85,35.90,36.80,29,6223,228498.00,
532933,PORWAL AUTO ,X ,Q,28.30,29.90,28.30,28.85,28.85,29.40,87,8773,252755.00,
532934,PPAP        ,B ,Q,274.95,275.00,270.05,271.10,271.10,268.80,24,365,99537.00,
532935,ARIES AGRO  ,B ,Q,70.10,76.85,68.50,75.45,75.45,70.05,101,7101,523901.00,
532937,KUANTUM     ,X ,Q,465.00,465.00,450.00,455.45,454.00,465.05,27,582,265182.00,
532939,RPOWER      ,A ,Q,11.25,11.90,11.05,11.35,11.35,11.20,8967,12179777,140825475.00,
532940,J KUMAR INFR,B ,Q,128.35,130.00,124.85,128.95,128.95,126.75,251,13103,1686066.00,
532941,CORDS CABLE ,B ,Q,56.55,59.00,56.55,58.70,58.70,58.00,6,224,12982.00,
532942,KNR CONST   ,B ,Q,201.00,201.00,192.00,194.75,194.00,200.20,109,2975,590448.00,
532944,ONMOBILE    ,B ,Q,30.10,30.55,29.80,30.00,30.00,29.60,58,5519,166499.00,
532945,SHRIRAM EPC ,B ,Q,7.80,7.98,7.49,7.95,7.91,7.65,33,5073,40098.00,
532946,BANG        ,B ,Q,44.00,44.00,42.55,43.60,43.00,43.65,28,4560,198893.00,
532947,IRB INFRA   ,A ,Q,123.00,131.10,121.30,129.05,130.00,122.90,2213,341719,43551659.00,
532951,GSS INFOTECH,B ,Q,101.20,103.00,101.00,101.60,101.60,101.35,158,5293,541690.00,
532953,V GUARD IND ,A ,Q,190.00,193.10,189.65,191.75,191.50,189.90,236,13708,2629978.00,
532955,RECLTD      ,A ,Q,129.00,133.45,128.65,132.80,132.80,128.25,2289,485134,63908337.00,
532957,GOKAK TEXTI ,X ,Q,18.30,18.30,18.30,18.30,18.30,19.25,2,20,366.00,
532959,GAMMON INFRA,B ,Q,0.59,0.60,0.56,0.59,0.60,0.60,120,455128,268270.00,
532960,IBVENTURES  ,B ,Q,297.80,324.50,295.40,302.65,302.65,297.80,5133,276521,85813268.00,
532961,SITA SHREE  ,T ,Q,0.76,0.76,0.74,0.75,0.75,0.73,9,27846,20662.00,
532966,TITAGARH WAG,B ,Q,62.30,63.90,62.00,63.30,63.30,62.30,399,52234,3299355.00,
532967,KIRI DYES   ,B ,Q,381.30,385.20,377.75,379.25,379.25,380.15,262,6765,2573120.00,
532972,SANKHYA INFO,X ,Q,44.25,47.75,44.25,45.55,46.00,46.25,65,11000,505041.00,
532974,ABML        ,T ,Q,40.30,43.05,40.30,43.05,43.05,41.00,67,12385,529406.00,
532975,AISHWARYA TE,Z ,Q,2.20,2.20,2.20,2.20,2.20,2.20,1,200,440.00,
532976,JAIBALA IND ,B ,Q,13.45,13.90,13.45,13.90,13.90,13.45,2,15,206.00,
532977,BAJAJ AUTO  ,A ,Q,2810.00,2847.45,2803.00,2816.70,2816.70,2809.65,908,14364,40612686.00,
532978,BAJAJ FINSE ,A ,Q,6170.00,6270.00,6156.20,6182.55,6182.55,6177.35,1108,10769,66825586.00,
532979,PIRPHYTO    ,T ,Q,28.00,28.00,28.00,28.00,28.00,27.00,4,395,11060.00,
532980,GOKUL REFOIL,T ,Q,11.15,11.35,10.40,11.25,11.20,10.90,21,5280,57556.00,
532983,RPG LIFESCI ,B ,Q,219.90,221.90,216.25,221.45,221.45,214.55,38,847,186114.00,
532985,KOTAK SENSEX,B ,Q,366.00,368.00,366.00,368.00,368.00,364.65,2,20,7340.00,
532986,NIRAJ CEMENT,X ,Q,18.15,18.15,18.15,18.15,18.15,19.95,1,100,1815.00,
532987,RANE BRAKE  ,B ,Q,540.10,541.00,530.50,536.70,531.00,532.40,66,484,258989.00,
532989,BAFNA PHARMA,T ,Q,9.25,9.61,9.03,9.61,9.61,9.50,5,1005,9118.00,
532990,METKORE     ,T ,Q,1.31,1.31,1.31,1.31,1.31,1.37,2,2,2.00,
532991,MVL LIMITED ,B ,Q,0.20,0.20,0.20,0.20,0.20,0.20,6,4700,940.00,
532994,ARCHIDPLY IN,B ,Q,38.00,40.00,37.00,38.80,38.80,36.15,150,4116,157205.00,
532997,KSK ENERGY  ,B ,Q,1.11,1.11,1.05,1.06,1.08,1.06,150,894983,981627.00,
532998,LEHIL       ,B ,Q,24.25,24.90,24.00,24.90,24.90,24.10,9,821,20017.00,
533001,SOMI CONVEY ,B ,Q,22.95,23.90,22.85,23.40,23.40,22.50,19,3684,86075.00,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,11,41683,3334.00,
533008,OCL IRON&ST ,B ,Q,2.33,2.33,2.25,2.25,2.25,2.25,3,10000,22500.00,
533012,LANDMRK PRO ,B ,Q,3.99,4.68,3.62,4.36,4.11,4.00,11,8236,32518.00,
533014,SICAGEN IND ,B ,Q,20.05,22.30,19.40,21.05,21.05,19.55,106,17980,371673.00,
533015,NUTEK INDIA ,B ,Q,0.33,0.33,0.33,0.33,0.33,0.30,3,1501,495.00,
533019,SIMPLEX PAP ,X ,Q,2.15,2.15,2.15,2.15,2.15,2.05,2,257,552.00,
533022,20 MICRONS  ,B ,Q,33.55,36.00,33.55,35.70,35.25,33.85,40,4041,143221.00,
533023,WABCO       ,A ,Q,5892.80,5951.70,5873.75,5942.30,5950.00,5948.65,22,33,195699.00,
533029,ALKALI      ,B ,Q,42.40,42.95,42.40,42.95,42.95,42.00,4,78,3349.00,
533033,ISGEC       ,B ,Q,4929.95,4929.95,4750.00,4765.30,4765.30,4797.45,113,5004,24027215.00,
533047,INDIAN MET  ,B ,Q,218.05,229.60,217.75,223.85,223.85,220.00,184,4638,1037986.00,
533056,VEDAVAAG    ,X ,Q,28.30,30.95,28.10,30.10,30.90,27.75,74,35568,1047925.00,
533068,ARROW TEX   ,B ,Q,15.85,18.00,15.85,18.00,18.00,15.00,26,2272,39117.00,
533080,MOLDTKPACK  ,B ,Q,224.00,229.90,222.60,227.95,227.85,223.25,41,1084,244347.00,
533088,MAH HOLIDAY ,A ,Q,192.75,195.55,192.20,193.30,192.50,193.25,130,2228,431646.00,
533090,EXCEL       ,B ,Q,1.93,1.93,1.93,1.93,1.93,2.03,5,2471,4769.00,
533095,BENGLA& ASM ,B ,Q,1350.00,1350.05,1305.00,1319.00,1319.00,1335.00,20,1091,1471837.00,
533096,ADANI POWER ,A ,Q,39.60,40.45,39.30,39.85,39.85,39.55,2272,1567790,62402145.00,
533098,NHPC        ,A ,Q,23.75,23.90,23.45,23.55,23.55,23.65,533,261510,6163838.00,
533101,SURYAMBA SP ,X ,Q,64.50,64.50,64.50,64.50,64.50,64.85,1,15,967.00,
533103,JINDALCOTEX ,T ,Q,3.53,3.81,3.53,3.81,3.81,3.70,6,1027,3909.00,
533104,GLOBUS SPR  ,B ,Q,126.95,136.30,126.90,135.00,136.30,129.50,163,8561,1137585.00,
533106,OIL INDIA   ,A ,Q,173.45,177.30,172.50,176.90,176.90,172.35,1263,135723,23858013.00,
533107,RNAVAL      ,A ,Q,9.30,9.93,9.03,9.93,9.93,9.03,839,643858,6303773.00,
533108,BHILWRA TEC ,X ,Q,7.45,7.50,7.45,7.50,7.50,7.09,5,3196,23920.00,
533110,SH PRECOTED ,XT,Q,0.27,0.27,0.27,0.27,0.27,0.28,4,119,32.00,
533121,SQSBFSI     ,B ,Q,474.40,496.00,470.00,481.50,481.45,476.00,54,3113,1506595.00,
533122,RTNPOWER    ,B ,Q,2.74,2.85,2.72,2.82,2.82,2.74,1497,361845,1014713.00,
533137,DEN NETWORK ,B ,Q,70.30,70.85,68.45,69.40,69.40,71.60,88,5270,367652.00,
533138,ASTEC LIFE  ,B ,Q,484.30,495.00,480.00,490.30,492.00,487.75,77,689,338224.00,
533144,COX KINGS   ,A ,Q,141.15,145.75,140.70,142.50,142.50,141.30,89,3287,472515.00,
533146,DLINK IND   ,B ,Q,72.50,74.10,72.50,74.00,74.00,71.65,35,30202,2232325.00,
533148,JSW ENERGY  ,A ,Q,65.70,66.35,65.60,65.80,65.80,65.50,268,21408,1410787.00,
533150,GODREJ PROP ,A ,Q,711.10,733.80,709.15,728.45,726.10,719.70,806,18243,13282812.00,
533151,D B CORP    ,A ,Q,179.45,180.65,178.85,179.90,179.00,180.00,33,729,131053.00,
533152,MBL INFRA   ,B ,Q,12.60,12.99,12.25,12.83,12.83,12.23,31,9629,121877.00,
533155,JUBL FOOD   ,A ,Q,1298.40,1313.00,1289.50,1298.80,1298.80,1316.90,2880,303518,393676221.00,
533156,VASCON ENG  ,B ,Q,15.90,15.90,14.50,15.20,15.20,14.55,162,32308,486228.00,
533157,SYNCOM HEAL ,T ,Q,1.61,1.61,1.61,1.61,1.61,1.54,1,100,161.00,
533158,THANGAMAYIL ,B ,Q,331.00,331.00,328.00,328.00,328.00,317.90,3,11,3623.00,
533160,D B REALTY  ,T ,Q,22.00,22.60,21.70,22.50,22.50,21.55,299,97944,2172718.00,
533161,EMMBI       ,B ,Q,121.85,125.85,115.90,119.35,119.00,118.00,33,823,99191.00,
533162,HATHWAY CAB ,B ,Q,25.40,25.60,24.85,25.05,25.00,25.30,147,16014,401164.00,
533163,ARSS INFRA  ,B ,Q,35.75,35.75,34.80,34.95,35.00,34.95,11,1400,48910.00,
533164,TEXMO PIPES ,B ,Q,19.65,19.70,19.20,19.40,19.40,19.45,54,6177,120192.00,
533166,SUNDARAMMUL ,B ,Q,1.78,1.86,1.78,1.81,1.81,1.80,22,26210,47413.00,
533167,CORO ENGG   ,X ,Q,19.90,19.90,19.50,19.85,19.85,19.90,5,750,14733.00,
533168,ROSSELL IND ,B ,Q,67.45,68.75,67.45,68.65,68.65,66.60,34,1094,75061.00,
533169,MAN INFRA   ,B ,Q,32.20,33.40,31.70,32.80,32.75,32.60,74,20035,654545.00,
533170,TAMBOLI CAP ,X ,Q,78.75,78.75,68.05,72.50,72.50,68.00,8,95,6774.00,
533171,UNITED BANK ,B ,Q,10.73,11.00,10.65,10.78,10.85,10.73,99,34524,372032.00,
533172,IVZINGOLD   ,E ,Q,2965.00,3045.00,2965.00,3045.00,3045.00,3055.00,2,10,30050.00,
533176,DQ ENT      ,B ,Q,5.98,6.20,5.88,5.89,5.90,5.60,14,5316,31502.00,
533177,IL&FS TRANS ,A ,Q,7.06,7.06,6.61,6.68,6.70,6.95,260,90125,608309.00,
533179,PERSISTENT  ,A ,Q,633.20,637.65,603.05,608.55,610.00,629.75,2315,19392,11934254.00,
533181,INTRASOFT   ,B ,Q,119.50,119.50,114.00,119.10,119.10,118.80,20,288,34120.00,
533189,GOENKA DIAM ,Z ,Q,0.28,0.30,0.28,0.30,0.30,0.29,8,12201,3640.00,
533192,KCP SUGAR IN,B ,Q,16.00,16.70,16.00,16.45,16.45,16.25,33,11685,191367.00,
533193,KIRLOSKAR EL,B ,Q,15.95,16.70,15.95,16.30,16.25,15.50,61,9197,150746.00,
533200,TALWALKAR   ,B ,Q,39.65,42.40,39.05,41.70,41.80,39.65,153,5775,236714.00,
533202,NITESH EST  ,B ,Q,5.75,6.10,5.60,5.85,5.91,5.63,65,25152,146161.00,
533206,SJVN        ,A ,Q,24.40,24.85,24.40,24.70,24.60,24.70,134,58732,1443140.00,
533207,JPINFRATEC  ,B ,Q,3.16,3.16,3.16,3.16,3.16,3.01,47,161314,509752.00,
533208,EMAMI PAPER ,B ,Q,143.50,143.50,139.00,139.95,139.95,139.15,89,5776,810217.00,
533210,KRITI NUTRI ,X ,Q,32.00,32.00,30.65,31.15,30.80,31.35,140,5103,160551.00,
533211,PARAB DRUGS ,T ,Q,1.33,1.34,1.33,1.33,1.33,1.39,85,3009,4021.00,
533212,GKB OPHTHA  ,X ,Q,120.80,122.95,119.75,121.35,122.95,117.55,4,4,486.00,
533213,FRONT SEC   ,X ,Q,30.05,31.85,30.05,31.20,31.20,30.05,3,222,6699.00,
533216,TECHNOFAB   ,B ,Q,88.90,89.95,88.90,89.45,89.95,86.40,2,2,178.00,
533217,HMVL        ,B ,Q,106.20,108.00,100.55,105.80,105.70,103.50,25,663,69477.00,
533218,EMAMIREAL   ,B ,Q,122.20,129.00,122.20,125.20,125.20,125.75,238,9354,1183590.00,
533221,ASIAN HTL W ,B ,Q,335.05,356.50,335.05,348.00,351.00,340.00,8,666,227750.00,
533227,ASIAN HTL E ,B ,Q,247.30,247.30,231.00,231.20,231.00,233.00,12,135,31328.00,
533228,BHARATFIN   ,A ,Q,922.30,931.40,919.30,920.75,923.85,921.20,426,9957,9208358.00,
533229,BAJAJCON    ,A ,Q,345.70,354.80,345.70,352.80,352.05,348.70,26,216,75873.00,
533230,HDFCMFGETF  ,E ,Q,3055.00,3055.00,3038.00,3038.00,3038.00,3063.00,3,4,12180.00,
533239,PRAKASHSTL  ,B ,Q,0.32,0.32,0.32,0.32,0.32,0.33,4,13600,4352.00,
